fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,"Livres, articles de papéterie"
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Vêtements, chaussures"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Vêtements, chaussures"
48,Paris Saint-Lazare,"Vélos, trottinettes, accessoires 2 roues"
48,Paris Saint-Lazare,Articles médicaux
48,Paris Saint-Lazare,"Vêtements, chaussures"
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
48,Paris Saint-Lazare,"Articles d'enfants, de puériculture"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Vêtements, chaussures"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Vêtements, chaussures"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
